M9IGC2,9º INTERNATO GRUPO C
M9IGC1,9º INTERNATO
M9IGC2,9º INTERNATO
M9IGD1,9º INTERNATO
M9IGD2,9º INTERNATO
M9IGE1,9º INTERNATO GRUPO E
M9IGE2,9º INTERNATO GRUPO E
M9IGA1,9º INTERNATO
M9IGA2,9º INTERNATO
M9IGB1,9º INTERNATO GRUPO B
M9IGB2,9º INTERNATO GRUPO B
M9IGF1,9º INTERNATO
M9IGF2,9º INTERNATO
M9IGA1,9º INTERNATO GRUPO A
M9IGA2,9º INTERNATO GRUPO A
M9IGE1,9º INTERNATO
M9IGE2,9º INTERNATO
M9IGF1,9º INTERNATO
M9IGF2,9º INTERNATO
PED4ANA,4º ALFA
PED4ANA,4º ALFA
PED4ANA,4º ALFA
PED4ANA,4º ALFA
PED4ANA,4º ALFA
PED4ANA,4º ALFA
EF4BANA,4º ALFA
EF4LANA,4º ALFA
EF5BANA,5º ALFA
EF5BGNA,5º GAMA
EF5LANA,4º ALFA
EF5LGNA,4º GAMA
EF2BANA,2º ALFA
EF2LANA,2º ALFA
EF3BANA,3º ALFA
EF3LANA,3º ALFA
EF7ANA,7º ALFA
EF8ANA,8º ALFA
EF4BANA,4º ALFA
EF4LANA,4º ALFA
EF5BANA,5º ALFA
EF5BGNA,5º GAMA
EF5LANA,4º ALFA
EF5LGNA,4º GAMA
EF6ANA,6º ALFA
FAR1ANA,1º ALFA
EF6ANA,6º ALFA
D2ANA,2º ALFA
EF4LANA,4º ALFA
EF5LANA,4º ALFA
EF5LGNA,4º GAMA
PED4ANA,4º ALFA
EF6BDA,6º BETA
EF7ANA,7º ALFA
EF8ANA,8º ALFA
EF7ANA,7º ALFA
EF8ANA,8º ALFA
EF7ANA,7º ALFA
EF8ANA,8º ALFA
EF7ANA,7º ALFA
EF8ANA,8º ALFA
EF7ANA,7º ALFA
EF8ANA,8º ALFA
SIS6ANA,6º ALFA
SIS7ANA,7º ALFA
NUT1ANA,1º ALFA
SIS6ANA,6º ALFA
SIS7ANA,7º ALFA
M7AA1,7º ALFA
M7AA2,7º ALFA
M7AA3,7º ALFA
M7AB1,7º ALFA
M7AB2,7º ALFA
M7AB3,7º ALFA
M7AC1,7º ALFA
M7GC2,7º GAMA
M7GC3,7º GAMA
M7GD1,7º GAMA
M7GD2,7º GAMA
M7GD3,7º GAMA
M7GE1,7º GAMA
M7GE2,7º GAMA
M7GE3,7º GAMA
M11IGA1,11º INTERNATO
M11IGA2,11º INTERNATO
M11IGB1,11º INTERNATO
M11IGB2,11º INTERNATO
M11IGC1,11º INTERNATO GRUPO C
M11IGC2,11º INTERNATO GRUPO C
D4ANA,4º ALFA
D4GNA,4º GAMA
D5ANA,5º ALFA
D5BNA,5º BETA
D5GNA,5º GAMA
D8ANA,8º ALFA
D8ANA,8º ALFA
D9ANA,9º ALFA
D9GNA,9º GAMA
D10ANA,10º ALFA
D10ANA,10º ALFA
D10ANA,10º ALFA
D7ANA,7º ALFA
D7BNA,7º BETA
D7GNA,7º GAMA
EF1BANA,1º ALFA
EF1LANA,1º ALFA
EF1BANA,1º ALFA
EF3BDA,3º BETA
FAR1ANA,1º ALFA
FAR2ANA,2º ALFA
FAR3ANA,3º ALFA
FAR1ANA,1º ALFA
PED1ANA,1º ALFA
PED1ANA,1º ALFA
PED1ANA,1º ALFA
PED1ANA,1º ALFA
PED1ANA,1º ALFA
D3ADA,3º ALFA DIURNO - DIREITO
D3ADA,3º ALFA DIURNO - DIREITO
D3ADA,3º ALFA DIURNO - DIREITO
D3ADA,3º ALFA DIURNO - DIREITO
D1ADA,1º ALFA DIURNO - DIREITO - 001
D1ANA,1º ALFA NOTURNO - DIREITO - 003
D1GDA,1º GAMA DIURNO - DIREITO - 002
D1GNA,1º GAMA NOTURNO - DIREITO - 004
D1ADA,1º ALFA DIURNO - DIREITO - 001
D1ANA,1º ALFA NOTURNO - DIREITO - 003
D1GDA,1º GAMA DIURNO - DIREITO - 002
D1GNA,1º GAMA NOTURNO - DIREITO - 004
D3ADA,3º ALFA DIURNO - DIREITO
D3ADA,3º ALFA DIURNO - DIREITO
D1ADA,1º ALFA DIURNO - DIREITO - 001
D1ANA,1º ALFA NOTURNO - DIREITO - 003
D1GDA,1º GAMA DIURNO - DIREITO - 002
D1GNA,1º GAMA NOTURNO - DIREITO - 004
D1ADA,1º ALFA DIURNO - DIREITO - 001
D1ANA,1º ALFA NOTURNO - DIREITO - 003
D1GDA,1º GAMA DIURNO - DIREITO - 002
D1GNA,1º GAMA NOTURNO - DIREITO - 004
D1ADA,1º ALFA DIURNO - DIREITO - 001
D1ANA,1º ALFA NOTURNO - DIREITO - 003
D1GDA,1º GAMA DIURNO - DIREITO - 002
D1GNA,1º GAMA NOTURNO - DIREITO - 004
D1ADA,1º ALFA DIURNO - DIREITO - 001
D1ANA,1º ALFA NOTURNO - DIREITO - 003
D1GDA,1º GAMA DIURNO - DIREITO - 002
D1GNA,1º GAMA NOTURNO - DIREITO - 004
D2ADA,2º ALFA A DIURNO - DIREITO - 005
D2ANA,2º ALFA A NOTURNO - DIREITO - 007
D2GNA,2º GAMA NOTURNO - DIREITO - 008
D2ADA,2º ALFA A DIURNO - DIREITO - 005
D2ANA,2º ALFA A NOTURNO - DIREITO - 007
D2GNA,2º GAMA NOTURNO - DIREITO - 008
D3ADA,3º ALFA A DIURNO - DIREITO - 009
D3ADB,3º ALFA B NOTURNO - DIREITO - 017
D3ANA,3º ALFA NOTURNO - DIREITO - 011
D3ANB,3º ALFA B NOTURNO - DIREITO - 023
D3GNA,3º GAMA NOTURNO - DIREITO - 012
D3GNB,3º GAMA B NOTURNO - DIREITO - 024
D3ADA,3º ALFA A DIURNO - DIREITO - 009
D3ADB,3º ALFA B NOTURNO - DIREITO - 017
D3ANA,3º ALFA NOTURNO - DIREITO - 011
D3ANB,3º ALFA B NOTURNO - DIREITO - 023
D3GNA,3º GAMA NOTURNO - DIREITO - 012
D3GNB,3º GAMA B NOTURNO - DIREITO - 024
D3ADA,3º ALFA A DIURNO - DIREITO - 009
D3ADB,3º ALFA B NOTURNO - DIREITO - 017
D3ANA,3º ALFA NOTURNO - DIREITO - 011
D3ANB,3º ALFA B NOTURNO - DIREITO - 023
D3GNA,3º GAMA NOTURNO - DIREITO - 012
D3GNB,3º GAMA B NOTURNO - DIREITO - 024
D3ADA,3º ALFA A DIURNO - DIREITO - 009
D3ADB,3º ALFA B NOTURNO - DIREITO - 017
D3ANA,3º ALFA NOTURNO - DIREITO - 011
D3ANB,3º ALFA B NOTURNO - DIREITO - 023
D3GNA,3º GAMA NOTURNO - DIREITO - 012
D3GNB,3º GAMA B NOTURNO - DIREITO - 024
D2ADA,2º ALFA A DIURNO - DIREITO - 005
D2ANA,2º ALFA A NOTURNO - DIREITO - 007
D2GNA,2º GAMA NOTURNO - DIREITO - 008
D3ADA,3º ALFA A DIURNO - DIREITO - 009
D3ADB,3º ALFA B NOTURNO - DIREITO - 017
D3ANA,3º ALFA NOTURNO - DIREITO - 011
D3ANB,3º ALFA B NOTURNO - DIREITO - 023
D3GNA,3º GAMA NOTURNO - DIREITO - 012
D3GNB,3º GAMA B NOTURNO - DIREITO - 024
D3ADA,3º ALFA A DIURNO - DIREITO - 009
D3ADB,3º ALFA B NOTURNO - DIREITO - 017
D3ANA,3º ALFA NOTURNO - DIREITO - 011
D3ANB,3º ALFA B NOTURNO - DIREITO - 023
D3GNA,3º GAMA NOTURNO - DIREITO - 012
D3GNB,3º GAMA B NOTURNO - DIREITO - 024
D2ADA,2º ALFA A DIURNO - DIREITO - 005
D2ANA,2º ALFA A NOTURNO - DIREITO - 007
D2GNA,2º GAMA NOTURNO - DIREITO - 008
D2ADA,2º ALFA A DIURNO - DIREITO - 005
D2ANA,2º ALFA A NOTURNO - DIREITO - 007
D2GNA,2º GAMA NOTURNO - DIREITO - 008
D2ADB,2º BETA DIURNO - DIREITO - 006
D2ANA,2º ALFA A NOTURNO - DIREITO - 007
D2ANB,2º ALFA B NOTURNO - DIREITO - 021
D2GNA,2º GAMA A NOTURNO - DIREITO - 008
D2GNB,2º GAMA B NOTURNO - DIREITO - 022
D2ADB,2º BETA DIURNO - DIREITO - 006
D2ANA,2º ALFA A NOTURNO - DIREITO - 007
D2ANB,2º ALFA B NOTURNO - DIREITO - 021
D2GNA,2º GAMA A NOTURNO - DIREITO - 008
D2GNB,2º GAMA B NOTURNO - DIREITO - 022
D4ADA,4º ALFA DIURNO - DIREITO - 0025
D4ANA,4º ALFA NOTURNO - DIREITO - 0027
D4GNA,4º GAMA A NOTURNO - DIREITO - 0028
D5ADA,5º ALFA DIURNO - DIREITO - 0034
D5ANA,5º ALFA NOTURNO - DIREITO - 0035
D5ANB,5º ALFA B NOTURNO - DIREITO - 0038
D5GNA,5º GAMA A NOTURNO - DIREITO - 0036
D5GNB,5º GAMA B NOTURNO - DIREITO - 0039
D4ADA,4º ALFA DIURNO - DIREITO - 0025
D4ANA,4º ALFA NOTURNO - DIREITO - 0027
D4GNA,4º GAMA A NOTURNO - DIREITO - 0028
D5ADA,5º ALFA DIURNO - DIREITO - 0034
D5ANA,5º ALFA A NOTURNO - DIREITO - 0035
D5ANB,5º ALFA B NOTURNO - DIREITO - 0038
D5GNA,5º GAMA A NOTURNO - DIREITO - 0036
D5GNB,5º GAMA B NOTURNO - DIREITO - 0039
D4ADA,4º ALFA DIURNO - DIREITO - 0025
D4ANA,4º ALFA NOTURNO - DIREITO - 0027
D4GNA,4º GAMA A NOTURNO - DIREITO - 0028
D5ADA,5º ALFA DIURNO - DIREITO - 0034
D5ANA,5º ALFA A NOTURNO - DIREITO - 0035
D5ANB,5º ALFA B NOTURNO - DIREITO - 0038
D5GNA,5º GAMA A NOTURNO - DIREITO - 0036
D5GNB,5º GAMA B NOTURNO - DIREITO - 0039
D4ADA,4º ALFA DIURNO - DIREITO - 0025
D4ANA,4º ALFA NOTURNO - DIREITO - 0027
D4GNA,4º GAMA A NOTURNO - DIREITO - 0028
D5ADA,5º ALFA DIURNO - DIREITO - 0034
D5ANA,5º ALFA A NOTURNO - DIREITO - 0035
D5ANB,5º ALFA B NOTURNO - DIREITO - 0038
D5GNA,5º GAMA A NOTURNO - DIREITO - 0036
D5GNB,5º GAMA B NOTURNO - DIREITO - 0039
D5ADA,5º ALFA DIURNO - DIREITO - 0034
D5ANA,5º ALFA A NOTURNO - DIREITO - 0035
D5ANB,5º ALFA B NOTURNO - DIREITO - 0038
D5GNA,5º GAMA A NOTURNO - DIREITO - 0036
D5GNB,5º GAMA B NOTURNO - DIREITO - 0039
D1ANA,1º ALFA NOTURNO - DIREITO - 0001
D2ADB,2º BETA DIURNO - DIREITO - 006
D2ANA,2º ALFA A NOTURNO - DIREITO - 007
D2ANB,2º ALFA B NOTURNO - DIREITO - 021
D2GNA,2º GAMA A NOTURNO - DIREITO - 008
D2GNB,2º GAMA B NOTURNO - DIREITO - 022
D1ANA,1º ALFA NOTURNO - DIREITO - 0001
D1ANA,1º ALFA NOTURNO - DIREITO - 0001
D2ADB,2º BETA DIURNO - DIREITO - 006
D2ANA,2º ALFA A NOTURNO - DIREITO - 007
D2ANB,2º ALFA B NOTURNO - DIREITO - 021
D2GNA,2º GAMA A NOTURNO - DIREITO - 008
D2GNB,2º GAMA B NOTURNO - DIREITO - 022
D1ANA,1º ALFA NOTURNO - DIREITO - 0001
D1ANA,1º ALFA NOTURNO - DIREITO - 0001
D1ANA,1º ALFA NOTURNO - DIREITO - 0001
D2ADB,2º BETA DIURNO - DIREITO - 006
D2ANA,2º ALFA A NOTURNO - DIREITO - 007
D2ANB,2º ALFA B NOTURNO - DIREITO - 021
D2GNA,2º GAMA A NOTURNO - DIREITO - 008
D2GNB,2º GAMA B NOTURNO - DIREITO - 022
D4ADA,4º ALFA DIURNO - DIREITO - 0025
D4ANA,4º ALFA NOTURNO - DIREITO - 0027
D4GNA,4º GAMA A NOTURNO - DIREITO - 0028
D2ANA,2º ALFA A NOTURNO - DIREITO
D2ANB,2º ALFA B NOTURNO - DIREITO
PGDE,DIREITO EMPRESARIAL - PÓS GRADUAÇÃO
D6ADA,6º ALFA DIURNO - DIREITO
D6ANA,6º ALFA NOTURNO - DIREITO
D6ANB,6º ALFA B NOTURNO - DIREITO
D7AD,7º ALFA DIURNO - DIREITO
D7ANA,7º ALFA NOTURNO - DIREITO
D7ANB,7º ALFA B NOTURNO - DIREITO
D7GNA,7º GAMA NOTURNO - DIREITO
PGDE,DIREITO EMPRESARIAL - PÓS GRADUAÇÃO
PGDE,DIREITO EMPRESARIAL - PÓS GRADUAÇÃO
D2ANA,2º ALFA A NOTURNO - DIREITO
D2ANB,2º ALFA B NOTURNO - DIREITO
D3AN,3º ALFA NOTURNO - DIREITO
D4ANA,4º ALFA NOTURNO - DIREITO
D4ANB,4º ALFA B NOTURNO - DIREITO
D4BD,4º BETA DIURNO - DIREITO
D4GNA,4º GAMA NOTURNO - DIREITO
D6ADA,6º ALFA DIURNO - DIREITO
D6ANA,6º ALFA NOTURNO - DIREITO
D6ANB,6º ALFA B NOTURNO - DIREITO
D7AD,7º ALFA DIURNO - DIREITO
D7ANA,7º ALFA A NOTURNO - DIREITO
D7ANB,7º ALFA B NOTURNO - DIREITO
D7GNA,7º GAMA NOTURNO - DIREITO
D3AN,3º ALFA NOTURNO - DIREITO
D4ANA,4º ALFA NOTURNO - DIREITO
D4ANB,4º ALFA B NOTURNO - DIREITO
D4BD,4º BETA DIURNO - DIREITO
D4GNA,4º GAMA NOTURNO - DIREITO
PGDE,DIREITO EMPRESARIAL - PÓS GRADUAÇÃO
D3AN,3º ALFA NOTURNO - DIREITO
D4ANA,4º ALFA NOTURNO - DIREITO
D4ANB,4º ALFA B NOTURNO - DIREITO
D4BD,4º BETA DIURNO - DIREITO
D4GNA,4º GAMA NOTURNO - DIREITO
PGDE,DIREITO EMPRESARIAL - PÓS GRADUAÇÃO
PGDE,DIREITO EMPRESARIAL - PÓS GRADUAÇÃO
PGDE,DIREITO EMPRESARIAL - PÓS GRADUAÇÃO
PGDE,DIREITO EMPRESARIAL - PÓS GRADUAÇÃO
D6ADA,6º ALFA DIURNO - DIREITO
D6ANA,6º ALFA NOTURNO - DIREITO
D6ANB,6º ALFA B NOTURNO - DIREITO
D7AD,7º ALFA DIURNO - DIREITO
D7ANA,7º ALFA A NOTURNO - DIREITO
D7ANB,7º ALFA B NOTURNO - DIREITO
D7GNA,7º GAMA NOTURNO - DIREITO
PGDE,DIREITO EMPRESARIAL - PÓS GRADUAÇÃO
PGDE,DIREITO EMPRESARIAL - PÓS GRADUAÇÃO
D3AN,3º ALFA NOTURNO - DIREITO
D4ANA,4º ALFA NOTURNO - DIREITO
D4ANB,4º ALFA B NOTURNO - DIREITO
D4BD,4º BETA DIURNO - DIREITO
D4GNA,4º GAMA NOTURNO - DIREITO
D6ADA,6º ALFA DIURNO - DIREITO
D6ANA,6º ALFA NOTURNO - DIREITO
D6ANB,6º ALFA B NOTURNO - DIREITO
D7AD,7º ALFA DIURNO - DIREITO
D7ANA,7º ALFA A NOTURNO - DIREITO
D7ANB,7º ALFA B NOTURNO - DIREITO
D7GNA,7º GAMA NOTURNO - DIREITO
PGDE,DIREITO EMPRESARIAL - PÓS GRADUAÇÃO
PGDE,DIREITO EMPRESARIAL - PÓS GRADUAÇÃO
D6ADA,6º ALFA DIURNO - DIREITO
D6ANA,6º ALFA NOTURNO - DIREITO
D6ANB,6º ALFA B NOTURNO - DIREITO
D7AD,7º ALFA DIURNO - DIREITO
D7ANA,7º ALFA A NOTURNO - DIREITO
D7ANB,7º ALFA B NOTURNO - DIREITO
D7GNA,7º GAMA NOTURNO - DIREITO
D1ANA,1º ALFA A NOTURNO - DIREITO
D1ANB,1º ALFA B NOTURNO - DIREITO
D7AD,7º ALFA DIURNO - DIREITO
D7ANA,7º ALFA A NOTURNO - DIREITO
D7ANB,7º ALFA B NOTURNO - DIREITO
D7GNA,7º GAMA NOTURNO - DIREITO
PGDE,DIREITO EMPRESARIAL - PÓS GRADUAÇÃO
D2ANA,2º ALFA A NOTURNO - DIREITO
D2ANB,2º ALFA B NOTURNO - DIREITO
D1ANA,1º ALFA A NOTURNO - DIREITO
D1ANB,1º ALFA B NOTURNO - DIREITO
D3AN,3º ALFA NOTURNO - DIREITO
PGDE,DIREITO EMPRESARIAL - PÓS GRADUAÇÃO
D3AN,3º ALFA NOTURNO - DIREITO
PGDE,DIREITO EMPRESARIAL - PÓS GRADUAÇÃO
D1ANA,1º ALFA A NOTURNO - DIREITO
D1ANB,1º ALFA B NOTURNO - DIREITO
D2ANA,2º ALFA A NOTURNO - DIREITO
D2ANB,2º ALFA B NOTURNO - DIREITO
D7AD,7º ALFA DIURNO - DIREITO
D7ANA,7º ALFA A NOTURNO - DIREITO
D7ANB,7º ALFA B NOTURNO - DIREITO
D7GNA,7º GAMA NOTURNO - DIREITO
D1ANA,1º ALFA A NOTURNO - DIREITO
D1ANB,1º ALFA B NOTURNO - DIREITO
PGDE,DIREITO EMPRESARIAL - PÓS GRADUAÇÃO
D1ANA,1º ALFA A NOTURNO - DIREITO
D1ANB,1º ALFA B NOTURNO - DIREITO
PGDE,DIREITO EMPRESARIAL - PÓS GRADUAÇÃO
PGDE,DIREITO EMPRESARIAL - PÓS GRADUAÇÃO
PGDE,DIREITO EMPRESARIAL - PÓS GRADUAÇÃO
D1ANA,1º ALFA A NOTURNO - DIREITO
D1ANB,1º ALFA B NOTURNO - DIREITO
D2ANA,2º ALFA A NOTURNO - DIREITO
D2ANB,2º ALFA B NOTURNO - DIREITO
D4ANA,4º ALFA NOTURNO - DIREITO
D4ANB,4º ALFA B NOTURNO - DIREITO
D4BD,4º BETA DIURNO - DIREITO
D4GNA,4º GAMA NOTURNO - DIREITO
PGDE,DIREITO EMPRESARIAL - PÓS GRADUAÇÃO
M2BDA,1º ALFA A NOTURNO - MEDICINA
M2ADA,2º ALFA A DIURNO - MEDICINA
M2ADB,2º ALFA B DIURNO - MEDICINA
M2GDA,2º GAMA A DIURNO - MEDICINA
M2GDB,2º GAMA B DIURNO - MEDICINA
M2ADA,2º ALFA A DIURNO - MEDICINA
M2ADB,2º ALFA B DIURNO - MEDICINA
M2GDA,2º GAMA A DIURNO - MEDICINA
M2GDB,2º GAMA B DIURNO - MEDICINA
M2BDA,1º ALFA A NOTURNO - MEDICINA
M2BDA,1º ALFA A NOTURNO - MEDICINA
M2ADA,2º ALFA A DIURNO - MEDICINA
M2ADB,2º ALFA B DIURNO - MEDICINA
M2GDA,2º GAMA A DIURNO - MEDICINA
M2GDB,2º GAMA B DIURNO - MEDICINA
M2BDA,1º ALFA A NOTURNO - MEDICINA
D2ANA,2º ALFA NOTURNO - DIREITO
D2GNA,2º GAMA NOTURNO - DIREITO
D6ANA,6º ALFA NOTURNO - DIREITO
D6GNA,6º GAMA NOTURNO - DIREITO
D8AD,8º ALFA DIURNO - DIREITO
D8AN,8º ALFA NOTURNO - DIREITO
D2ANA,2º ALFA NOTURNO - DIREITO
D2GNA,2º GAMA NOTURNO - DIREITO
D3AN,3º ALFA NOTURNO - DIREITO
D4ANA,4º ALFA NOTURNO - DIREITO
D5ANA,5º ALFA NOTURNO - DIREITO
D5GNA,5º GAMA NOTURNO - DIREITO
D6ANA,6º ALFA NOTURNO - DIREITO
D6GNA,6º GAMA NOTURNO - DIREITO
D8AD,8º ALFA DIURNO - DIREITO
D8AN,8º ALFA NOTURNO - DIREITO
D3AN,3º ALFA NOTURNO - DIREITO
D4ANA,4º ALFA NOTURNO - DIREITO
D5ANA,5º ALFA NOTURNO - DIREITO
D5GNA,5º GAMA NOTURNO - DIREITO
D3AN,3º ALFA NOTURNO - DIREITO
D4ANA,4º ALFA NOTURNO - DIREITO
D5ANA,5º ALFA NOTURNO - DIREITO
D5GNA,5º GAMA NOTURNO - DIREITO
D6ANA,6º ALFA NOTURNO - DIREITO
D6GNA,6º GAMA NOTURNO - DIREITO
D9AD,9º ALFA DIURNO - DIREITO
D9ANA,9º ALFA NOTURNO - DIREITO
D9GNA,9º GAMA NOTURNO - DIREITO
D8AD,8º ALFA DIURNO - DIREITO
D8AN,8º ALFA NOTURNO - DIREITO
D9AD,9º ALFA DIURNO - DIREITO
D9ANA,9º ALFA NOTURNO - DIREITO
D9GNA,9º GAMA NOTURNO - DIREITO
D3AN,3º ALFA NOTURNO - DIREITO
D4ANA,4º ALFA NOTURNO - DIREITO
D5ANA,5º ALFA NOTURNO - DIREITO
D5GNA,5º GAMA NOTURNO - DIREITO
D6ANA,6º ALFA NOTURNO - DIREITO
D6GNA,6º GAMA NOTURNO - DIREITO
D9AD,9º ALFA DIURNO - DIREITO
D9ANA,9º ALFA NOTURNO - DIREITO
D9GNA,9º GAMA NOTURNO - DIREITO
D5ANA,5º ALFA NOTURNO - DIREITO
D5GNA,5º GAMA NOTURNO - DIREITO
D6ANA,6º ALFA NOTURNO - DIREITO
D6GNA,6º GAMA NOTURNO - DIREITO
D8AD,8º ALFA DIURNO - DIREITO
D8AN,8º ALFA NOTURNO - DIREITO
D8AD,8º ALFA DIURNO - DIREITO
D8AN,8º ALFA NOTURNO - DIREITO
D9AD,9º ALFA DIURNO - DIREITO
D9ANA,9º ALFA NOTURNO - DIREITO
D9GNA,9º GAMA NOTURNO - DIREITO
D9AD,9º ALFA DIURNO - DIREITO
D9ANA,9º ALFA NOTURNO - DIREITO
D9GNA,9º GAMA NOTURNO - DIREITO
D1ANA,1º ALFA NOTURNO - DIREITO
D8AD,8º ALFA DIURNO - DIREITO
D8AN,8º ALFA NOTURNO - DIREITO
D9AD,9º ALFA DIURNO - DIREITO
D9ANA,9º ALFA NOTURNO - DIREITO
D9GNA,9º GAMA NOTURNO - DIREITO
D8AD,8º ALFA DIURNO - DIREITO
D8AN,8º ALFA NOTURNO - DIREITO
D2ANA,2º ALFA NOTURNO - DIREITO
D2GNA,2º GAMA NOTURNO - DIREITO
D1ANA,1º ALFA NOTURNO - DIREITO
M2ADA,2º ALFA A DIURNO - MEDICINA
M2ADB,2º ALFA B DIURNO - MEDICINA
M2GDA,2º GAMA A DIURNO - MEDICINA
M2GDB,2º GAMA B DIURNO - MEDICINA
D3AN,3º ALFA NOTURNO - DIREITO
M2ADA,2º ALFA A DIURNO - MEDICINA
M2ADB,2º ALFA B DIURNO - MEDICINA
M2GDA,2º GAMA A DIURNO - MEDICINA
M2GDB,2º GAMA B DIURNO - MEDICINA
M2ADA,2º ALFA A DIURNO - MEDICINA
M2ADB,2º ALFA B DIURNO - MEDICINA
M2GDA,2º GAMA A DIURNO - MEDICINA
M2GDB,2º GAMA B DIURNO - MEDICINA
M2ADA,2º ALFA A DIURNO - MEDICINA
M2ADB,2º ALFA B DIURNO - MEDICINA
M2GDA,2º GAMA A DIURNO - MEDICINA
M2GDB,2º GAMA B DIURNO - MEDICINA
D3AN,3º ALFA NOTURNO - DIREITO
M2BDA,1º ALFA A NOTURNO - MEDICINA
M2ADA,2º ALFA A DIURNO - MEDICINA
M2ADB,2º ALFA B DIURNO - MEDICINA
M2GDA,2º GAMA A DIURNO - MEDICINA
M2GDB,2º GAMA B DIURNO - MEDICINA
D1ANA,1º ALFA NOTURNO - DIREITO
D2ANA,2º ALFA NOTURNO - DIREITO
D2GNA,2º GAMA NOTURNO - DIREITO
D8AD,8º ALFA DIURNO - DIREITO
D8AN,8º ALFA NOTURNO - DIREITO
D9AD,9º ALFA DIURNO - DIREITO
D9ANA,9º ALFA NOTURNO - DIREITO
D9GNA,9º GAMA NOTURNO - DIREITO
D1ANA,1º ALFA NOTURNO - DIREITO
D1ANA,1º ALFA NOTURNO - DIREITO
M2BDA,1º ALFA A NOTURNO - MEDICINA
D9AD,9º ALFA DIURNO - DIREITO
D9ANA,9º ALFA NOTURNO - DIREITO
D9GNA,9º GAMA NOTURNO - DIREITO
M2BDA,1º ALFA A NOTURNO - MEDICINA
D1ANA,1º ALFA NOTURNO - DIREITO
D2ANA,2º ALFA NOTURNO - DIREITO
D2GNA,2º GAMA NOTURNO - DIREITO
D4ANA,4º ALFA NOTURNO - DIREITO
EF1ANA,1º ALFA A NOTURNO - EDUCAÇÃO FÍSICA
EF1ANB,1º ALFA B NOTURNO - EDUCAÇÃO FÍSICA
M2ADA,2º ALFA A DIURNO - MEDICINA
M2ADB,2º ALFA B DIURNO - MEDICINA
M2BDA,2º BETA A DIURNO - MEDICINA
M2GDA,2º GAMA A DIURNO - MEDICINA
M2GDB,2º GAMA B DIURNO - MEDICINA
D1ANA,1º ALFA NOTURNO - DIREITO
SIS2ANA,2º ALFA A NOTURNO - SISTEMAS DE INFORMAÇÃO
SIS2ANB,2º ALFA B NOTURNO - SISTEMAS DE INFORMAÇÃO
EF1ANA,1º ALFA A NOTURNO - EDUCAÇÃO FÍSICA
EF1ANB,1º ALFA B NOTURNO - EDUCAÇÃO FÍSICA
M2ADA,2º ALFA A DIURNO - MEDICINA
M2ADB,2º ALFA B DIURNO - MEDICINA
M2GDA,2º GAMA A DIURNO - MEDICINA
M2GDB,2º GAMA B DIURNO - MEDICINA
M2BDA,2º BETA A DIURNO - MEDICINA
NUT2ANA,2º ALFA A NOTURNO - NUTRIÇÃO
NUT2ANB,2º ALFA B NOTURNO - NUTRIÇÃO
NUT2GNA,2º GAMA A NOTURNO - NUTRIÇÃO
NUT2GNB,2º GAMA B NOTURNO - NUTRIÇÃO
M2ADA,2º ALFA A DIURNO - MEDICINA
M2ADB,2º ALFA B DIURNO - MEDICINA
M2BDA,2º BETA A DIURNO - MEDICINA
M2GDA,2º GAMA A DIURNO - MEDICINA
M2GDB,2º GAMA B DIURNO - MEDICINA
D2ANA,2º ALFA NOTURNO - DIREITO
D2GNA,2º GAMA NOTURNO - DIREITO
SIS2ANA,2º ALFA A NOTURNO - SISTEMAS DE INFORMAÇÃO
SIS2ANB,2º ALFA B NOTURNO - SISTEMAS DE INFORMAÇÃO
D6ANA,6º ALFA NOTURNO - DIREITO
D7ANA,7º ALFA NOTURNO - DIREITO
D8AN,8º ALFA NOTURNO - DIREITO
D8GN,8º GAMA NOTURNO - DIREITO
D10AD,10º ALFA DIURNO - DIREITO
D10ANA,10º ALFA NOTURNO - DIREITO
D2ANA,2º ALFA NOTURNO - DIREITO
D2GNA,2º GAMA NOTURNO - DIREITO
D3AN,3º ALFA NOTURNO - DIREITO
D4ANA,4º ALFA NOTURNO - DIREITO
D4GNA,4º GAMA NOTURNO - DIREITO
D5ANA,5º ALFA NOTURNO - DIREITO
D6ANA,6º ALFA NOTURNO - DIREITO
D7ANA,7º ALFA NOTURNO - DIREITO
D8AN,8º ALFA NOTURNO - DIREITO
D8GN,8º GAMA NOTURNO - DIREITO
D3AN,3º ALFA NOTURNO - DIREITO
D4ANA,4º ALFA NOTURNO - DIREITO
D4GNA,4º GAMA NOTURNO - DIREITO
D5ANA,5º ALFA NOTURNO - DIREITO
D3AN,3º ALFA NOTURNO - DIREITO
D4ANA,4º ALFA NOTURNO - DIREITO
D4GNA,4º GAMA NOTURNO - DIREITO
D5ANA,5º ALFA NOTURNO - DIREITO
D10AD,10º ALFA DIURNO - DIREITO
D10ANA,10º ALFA NOTURNO - DIREITO
D6ANA,6º ALFA NOTURNO - DIREITO
D7ANA,7º ALFA NOTURNO - DIREITO
ADM2ANA,2º ALFA NOTURNO - ADMINISTRAÇÃO
ADM2GNA,2º GAMA NOTURNO - ADMINISTRAÇÃO
D8AN,8º ALFA NOTURNO - DIREITO
D8GN,8º GAMA NOTURNO - DIREITO
D10AD,10º ALFA DIURNO - DIREITO
D10ANA,10º ALFA NOTURNO - DIREITO
D3AN,3º ALFA NOTURNO - DIREITO
D4ANA,4º ALFA NOTURNO - DIREITO
D4GNA,4º GAMA NOTURNO - DIREITO
